2.46101,54.2647
2.81273,54.1439
2.926,53.8415
2.71027,53.3881
1.99934,52.8639
0.476617,52.598
-1.5965,53.9511
-2.4254,55.732
-2.69495,57.3441
-2.67428,58.7576
-2.47669,59.9887
-2.1605,61.0527
-1.76068,61.9599
-1.30097,62.7153
-0.799571,63.3197
-0.272459,63.769
0.264027,64.0543
0.790084,64.1597
1.27711,64.0595
1.67558,63.7126
1.88019,63.0518
1.59819,61.9894
-0.151897,60.9367
-1.75497,61.397
-2.86792,62.305
-3.62227,63.3624
-4.10359,64.4679
-4.36225,65.5751
-4.42887,66.657
-4.32234,67.6936
-4.05379,68.6668
-3.62871,69.5563
-3.04803,70.3362
-2.30897,70.9687
-1.40714,71.3919
-0.346685,71.4891
0.795676,70.9983
1.32693,69.3567
0.306405,68.4674
-0.846422,68.4557
-1.83461,68.9389
-2.60277,69.7292
-3.13408,70.7262
-3.41375,71.8656
-3.41842,73.0964
-3.10878,74.3643
-2.41897,75.5876
-1.24295,76.5924
0.498541,76.8727
1.63979,75.5003
1.56036,74.4999
1.12248,73.959
0.56103,73.7529
-0.0391018,73.8051
-0.637248,74.0704
-1.20873,74.521
-1.73482,75.1398
-2.19795,75.9169
-2.57842,76.8475
-2.8507,77.9314
-2.97748,79.1719
-2.89746,80.5741
-2.49481,82.1351
-1.50848,83.7814
0.631543,84.8301
2.02972,84.3164
2.54985,83.6658
2.5748,83.1771
2.29223,82.9063
1.80241,82.8699
1.16915,83.0826
0.44284,83.5673
-0.323515,84.3624
-1.05121,85.5325
-1.5746,87.1821
-1.41594,89.4026
0.407274,91.1498
1.91926,91.6363
2.98261,91.7403
3.71412,91.7062
4.18789,91.6232
4.44813,91.5339
4.52191,91.4642
4.42584,91.4333
4.16939,91.4592
3.75664,91.5616
3.18707,91.7658
2.45609,92.1085
1.55644,92.6498
0.486365,93.5031
-0.694507,94.9253
-1.36452,97.5058
-0.374117,99.4708
0.79008,100.52
1.79349,101.057
2.57613,101.279
3.12133,101.291
3.41533,101.158
3.43629,100.933
3.1471,100.669
2.48547,100.445
1.35045,100.421
-0.348978,101.057
-1.64855,103.347
-1.65497,105.364
-1.26084,106.931
-0.721144,108.159
-0.129324,109.123
0.469405,109.866
1.04735,110.416
1.58329,110.789
2.05712,110.994
2.44589,111.034
2.7191,110.906
2.83057,110.606
2.70034,110.126
2.16574,109.477
0.83177,108.837
-1.56907,109.688
-2.90252,111.092
-3.79153,112.482
-4.44387,113.81
-4.94536,115.077
-5.3399,116.288
-5.65323,117.449
-5.90192,118.565
-6.09732,119.639
-6.24763,120.676
-6.35898,121.678
-6.43612,122.646
-6.48277,123.582
-6.50196,124.489
-6.49615,125.367
-6.4674,126.217
-6.41744,127.04
-6.34774,127.837
-6.25955,128.608
-6.15397,129.353
-6.03195,130.074
-5.89432,130.77
-5.74181,131.442
-5.57507,132.088
-5.39468,132.71
-5.20115,133.307
-4.99494,133.879
-4.77649,134.426
-4.54615,134.947
-4.30429,135.441
-4.05121,135.908
-3.78724,136.347
-3.51264,136.757
-3.22771,137.136
-2.93272,137.484
-2.62797,137.799
-2.31379,138.079
-1.99054,138.321
-1.65867,138.523
-1.31875,138.681
-0.971515,138.791
-0.618023,138.848
-0.25978,138.844
0.100918,138.771
0.460398,138.616
0.812392,138.361
1.14528,137.981
1.43475,137.43
1.61955,136.63
1.48724,135.412
-0.162434,133.774
-1.6952,133.378
-3.01905,133.306
-4.20957,133.374
-5.30803,133.522
-6.3383,133.721
-7.31542,133.956
-8.2496,134.217
-9.1481,134.499
-10.0163,134.798
-10.8584,135.11
-11.6777,135.433
-12.4767,135.767
-13.2577,136.108
-14.0223,136.457
-14.7722,136.812
-15.5086,137.173
-16.2327,137.539
-16.9453,137.909
-17.6473,138.283
-18.3396,138.662
-19.0226,139.043
-19.6971,139.428
-20.3635,139.816
-21.0223,140.206
-21.674,140.599
-22.3189,140.994
-22.9574,141.391
-23.5898,141.791
-24.2164,142.192
-24.8375,142.595
-25.4533,142.999
-26.0641,143.406
-26.6702,143.813
-27.2716,144.222
-27.8686,144.633
-28.4613,145.045
-29.05,145.458
-29.6347,145.872
-30.2157,146.287
-30.793,146.703
-31.3668,147.12
-31.9372,147.539
-32.5043,147.958
-33.0683,148.378
-33.6292,148.799
-34.1871,149.22
-34.7421,149.643
-35.2943,150.066
-35.8439,150.49
-36.3907,150.915
-36.935,151.34
-37.4769,151.766
-38.0163,152.193
-38.5533,152.62
-39.0881,153.048
-39.6206,153.476
-40.151,153.905
-40.6792,154.334
-41.2053,154.764
-41.7295,155.195
-42.2516,155.626
-42.7719,156.057
-43.2902,156.489
-43.8068,156.921
-44.3215,157.354
-44.8345,157.787
-45.3457,158.221
-45.8553,158.655
-46.3633,159.089
-46.8696,159.524
-47.3743,159.959
-47.8775,160.395
-48.3792,160.831
-48.8795,161.267
-49.3782,161.703
-49.8756,162.14
-50.3715,162.577
-50.8661,163.015
-51.3593,163.453
-51.8512,163.891
-52.3418,164.329
-52.8311,164.768
-53.3192,165.207
-53.8061,165.646
-54.2917,166.085
-54.7762,166.525
-55.2595,166.965
-55.7416,167.405
-56.2227,167.846
-56.7026,168.286
-57.1814,168.727
-57.6592,169.169
-58.1359,169.61
-58.6115,170.052
-59.0862,170.493
-59.5598,170.936
-60.0325,171.378
-60.5041,171.82
-60.9749,172.263
-61.4446,172.706
-61.9135,173.149
-62.3814,173.592
-62.8484,174.036
-63.3145,174.479
-63.7797,174.923
-64.2441,175.367
-64.7076,175.811
-65.1703,176.255
-65.6321,176.7
-66.0932,177.145
-66.5534,177.589
-67.0128,178.034
-67.4714,178.48
-67.9293,178.925
-68.3864,179.37
-68.8427,179.816
-69.2983,180.262
-69.7532,180.708
-70.2073,181.154
-70.6607,181.6
-71.1134,182.046
-71.5654,182.493
-72.0167,182.939
-72.4673,183.386
-72.9172,183.833
-73.3665,184.28
-73.8151,184.727
-74.2631,185.174
-74.7104,185.622
-75.1571,186.069
-75.6032,186.517
-76.0486,186.964
-76.4934,187.412
-76.9376,187.86
-77.3812,188.308
-77.8242,188.757
-78.2667,189.205
-78.7085,189.653
-79.1498,190.102
-79.5905,190.55
-80.0307,190.999
-80.4702,191.448
-80.9093,191.897
-81.3478,192.346
-81.7857,192.795
-82.2232,193.244
-82.6601,193.694
-83.0964,194.143
-83.5323,194.593
-83.9676,195.042
-84.4025,195.492
-84.8368,195.942
-85.2707,196.392
-85.704,196.842
-86.1369,197.292
-86.5693,197.742
-87.0012,198.192
-87.4326,198.643
-87.8636,199.093
-88.2941,199.544
-88.7242,199.994
-89.1538,200.445
-89.5829,200.896
-90.0116,201.346
-90.4399,201.797
-90.8677,202.248
-91.2951,202.699
-91.722,203.151
-92.1486,203.602
-92.5747,204.053
-93.0004,204.505
-93.4257,204.956
-93.8505,205.407
-94.275,205.859
-94.6991,206.311
-95.1227,206.762
-95.546,207.214
-95.9689,207.666
-96.3914,208.118
-96.8135,208.57
-97.2352,209.022
-97.6565,209.474
-98.0775,209.927
-98.4981,210.379
-98.9183,210.831
-99.3381,211.284
-99.7576,211.736
-100.177,212.189
-100.596,212.641
-101.014,213.094
-101.432,213.546
-101.85,213.999
-102.267,214.452
-102.684,214.905
-103.101,215.358
-103.517,215.811
-103.933,216.264
-104.349,216.717
-104.764,217.17
-105.179,217.624
-105.594,218.077
-106.008,218.53
-106.422,218.984
-106.836,219.437
-107.25,219.89
-107.663,220.344
-108.075,220.798
-108.488,221.251
-108.9,221.705
-109.312,222.159
-109.724,222.613
-110.135,223.066
-110.546,223.52
-110.957,223.974
-111.367,224.428
-111.777,224.882
-112.187,225.337
-112.596,225.791
-113.006,226.245
-113.415,226.699
-113.823,227.153
-114.232,227.608
-114.64,228.062
-115.048,228.517
-115.455,228.971
-115.863,229.426
-116.27,229.88
-116.677,230.335
-117.083,230.789
-117.489,231.244
-117.895,231.699
-118.301,232.154
-118.707,232.608
-119.112,233.063
-119.517,233.518
-119.921,233.973
-120.326,234.428
-120.73,234.883
-121.134,235.338
-121.538,235.793
-121.941,236.248
-122.345,236.704
-122.748,237.159
-123.15,237.614
-123.553,238.069
-123.955,238.525
-124.357,238.98
-124.759,239.436
-125.161,239.891
-125.562,240.347
-125.963,240.802
-126.364,241.258
-126.765,241.713
-127.165,242.169
-127.565,242.625
-127.965,243.08
-128.365,243.536
-128.765,243.992
-129.164,244.448
-129.563,244.903
-129.962,245.359
-130.361,245.815
-130.759,246.271
-131.157,246.727
-131.555,247.183
-131.953,247.639
-132.351,248.095
-132.748,248.551
-133.146,249.008
-133.543,249.464
-133.94,249.92
-134.336,250.376
-134.733,250.832
-135.129,251.289
-135.525,251.745
-135.921,252.201
-136.316,252.658
-136.712,253.114
-137.107,253.571
-137.502,254.027
-137.897,254.484
-138.292,254.94
-138.686,255.397
-139.08,255.853
-139.475,256.31
-139.868,256.767
-140.262,257.223
-140.656,257.68
-141.049,258.137
-141.442,258.594
-141.835,259.051
-142.228,259.507
-142.621,259.964
-143.013,260.421
-143.406,260.878
-143.798,261.335
-144.19,261.792
-144.581,262.249
-144.973,262.706
-145.364,263.163
-145.756,263.62
-146.147,264.077
-146.538,264.534
-146.928,264.991
-147.319,265.449
-147.709,265.906
-148.1,266.363
-148.49,266.82
-148.88,267.278
-149.269,267.735
-149.659,268.192
-150.048,268.65
-150.438,269.107
-150.827,269.564
-151.216,270.022
-151.605,270.479
-151.993,270.937
-152.382,271.394
-152.77,271.852
-153.158,272.309
-153.546,272.767
-153.934,273.225
-154.322,273.682
-154.709,274.14
-155.097,274.597
-155.484,275.055
-155.871,275.513
-156.258,275.971
-156.645,276.428
-157.031,276.886
-157.418,277.344
-157.804,277.802
-158.191,278.26
-158.577,278.717
-158.963,279.175
-159.348,279.633
-159.734,280.091
-160.119,280.549
-160.505,281.007
-160.89,281.465
-161.275,281.923
-161.66,282.381
-162.045,282.839
-162.429,283.297
-162.814,283.755
-163.198,284.213
-163.583,284.672
-163.967,285.13
-164.351,285.588
-164.735,286.046
-165.118,286.504
-165.502,286.963
-165.885,287.421
-166.269,287.879
-166.652,288.337
-167.035,288.796
-167.418,289.254
-167.801,289.712
-168.183,290.171
-168.566,290.629
-168.948,291.088
-169.33,291.546
-169.713,292.004
-170.095,292.463
-170.476,292.921
-170.858,293.38
-171.24,293.838
-171.621,294.297
-172.003,294.756
-172.384,295.214
-172.765,295.673
-173.146,296.131
-173.527,296.59
-173.908,297.049
-174.289,297.507
-174.669,297.966
-175.05,298.425
-175.43,298.883
-175.81,299.342
-176.19,299.801
-176.57,300.26
-176.95,300.718
-177.33,301.177
-177.709,301.636
-178.089,302.095
-178.468,302.554
-178.848,303.013
-179.227,303.471
-179.606,303.93
-179.985,304.389
-180.364,304.848
-180.742,305.307
-181.121,305.766
-181.499,306.225
-181.878,306.684
-182.256,307.143
-182.634,307.602
-183.012,308.061
-183.39,308.52
-183.768,308.979
-184.146,309.438
-184.523,309.897
-184.901,310.357
-185.278,310.816
-185.655,311.275
-186.033,311.734
-186.41,312.193
-186.787,312.652
-187.164,313.112
-187.54,313.571
-187.917,314.03
-188.294,314.489
-188.67,314.949
-189.046,315.408
-189.423,315.867
-189.799,316.327
-190.175,316.786
-190.551,317.245
-190.927,317.705
-191.302,318.164
-191.678,318.623
-192.054,319.083
-192.429,319.542
-192.805,320.002
-193.18,320.461
-193.555,320.921
-193.93,321.38
-194.305,321.84
-194.68,322.299
-195.055,322.759
-195.429,323.218
-195.804,323.678
-196.178,324.137
-196.553,324.597
-196.927,325.056
-197.301,325.516
-197.675,325.976
-198.05,326.435
-198.423,326.895
-198.797,327.354
-199.171,327.814
-199.545,328.274
-199.918,328.733
-200.292,329.193
-200.665,329.653
-201.038,330.113
-201.412,330.572
-201.785,331.032
-202.158,331.492
-202.531,331.952
-202.904,332.411
-203.276,332.871
-203.649,333.331
-204.022,333.791
-204.394,334.251
-204.766,334.711
-205.139,335.17
-205.511,335.63
-205.883,336.09
-206.255,336.55
-206.627,337.01
-206.999,337.47
-207.371,337.93
-207.743,338.39
-208.114,338.85
-208.486,339.31
-208.857,339.77
-209.229,340.23
-209.6,340.69
-209.971,341.15
-210.342,341.61
-210.713,342.07
-211.084,342.53
-211.455,342.99
-211.826,343.45
-212.197,343.91
-212.567,344.37
-212.938,344.83
-213.308,345.29
-213.679,345.75
-214.049,346.211
-214.419,346.671
-214.79,347.131
-215.16,347.591
-215.53,348.051
-215.9,348.511
-216.269,348.972
-216.639,349.432
-217.009,349.892
-217.379,350.352
-217.748,350.813
-218.118,351.273
-218.487,351.733
-218.856,352.193
-219.225,352.654
-219.595,353.114
-219.964,353.574
-220.333,354.035
-220.702,354.495
-221.071,354.955
-221.439,355.416
-221.808,355.876
-222.177,356.336
-222.545,356.797
-222.914,357.257
-223.282,357.718
-223.65,358.178
-224.019,358.638
-224.387,359.099
-224.755,359.559
-225.123,360.02
-225.491,360.48
-225.859,360.941
-226.227,361.401
-226.595,361.862
-226.962,362.322
-227.33,362.783
-227.697,363.243
-228.065,363.704
-228.432,364.164
-228.8,364.625
-229.167,365.085
-229.534,365.546
-229.901,366.007
-230.268,366.467
-230.635,366.928
-231.002,367.388
-231.369,367.849
-231.736,368.31
-232.103,368.77
-232.469,369.231
-232.836,369.692
-233.202,370.152
-233.569,370.613
-233.935,371.074
-234.302,371.534
-234.668,371.995
-235.034,372.456
-235.4,372.916
-235.766,373.377
-236.132,373.838
-236.498,374.299
-236.864,374.759
-237.23,375.22
-237.596,375.681
-237.961,376.142
-238.327,376.603
-238.692,377.063
-239.058,377.524
-239.423,377.985
-239.789,378.446
-240.154,378.907
-240.519,379.367
-240.884,379.828
-241.249,380.289
-241.614,380.75
-241.979,381.211
-242.344,381.672
-242.709,382.133
-243.074,382.594
-243.439,383.055
-243.803,383.515
-244.168,383.976
-244.532,384.437
-244.897,384.898
-245.261,385.359
-245.626,385.82
-245.99,386.281
-246.354,386.742
-246.718,387.203
-247.082,387.664
-247.447,388.125
-247.811,388.586
-248.174,389.047
-248.538,389.508
-248.902,389.969
-249.266,390.43
-249.63,390.891
-249.993,391.352
-250.357,391.813
-250.72,392.274
-251.084,392.736
-251.447,393.197
-251.811,393.658
-252.174,394.119
-252.537,394.58
-252.9,395.041
-253.263,395.502
-253.626,395.963
-253.989,396.424
-254.352,396.886
-254.715,397.347
-255.078,397.808
-255.441,398.269
-255.804,398.73
-256.166,399.191
-256.529,399.653
-256.891,400.114
-257.254,400.575
-257.616,401.036
-257.979,401.497
-258.341,401.959
-258.703,402.42
-259.066,402.881
-259.428,403.342
-259.79,403.804
-260.152,404.265
-260.514,404.726
-260.876,405.188
-261.238,405.649
-261.6,406.11
-261.962,406.571
-262.323,407.033
-262.685,407.494
-263.047,407.955
-263.408,408.417
-263.77,408.878
-264.131,409.339
-264.493,409.801
-264.854,410.262
-265.215,410.723
-265.577,411.185
-265.938,411.646
-266.299,412.108
-266.66,412.569
-267.021,413.03
-267.382,413.492
-267.743,413.953
-268.104,414.415
-268.465,414.876
-268.826,415.338
-269.186,415.799
-269.547,416.26
-269.908,416.722
-270.268,417.183
-270.629,417.645
-270.989,418.106
-271.35,418.568
-271.71,419.029
-272.071,419.491
-272.431,419.952
-272.791,420.414
-273.152,420.875
-273.512,421.337
-273.872,421.798
-274.232,422.26
-274.592,422.721
-274.952,423.183
-275.312,423.644
-275.672,424.106
-276.031,424.568
-276.391,425.029
-276.751,425.491
-277.111,425.952
-277.47,426.414
-277.83,426.876
-278.189,427.337
-278.549,427.799
-278.908,428.26
-279.268,428.722
-279.627,429.184
-279.986,429.645
-280.346,430.107
-280.705,430.568
-281.064,431.03
-281.423,431.492
-281.782,431.953
-282.141,432.415
-282.5,432.877
-282.859,433.338
-283.218,433.8
-283.577,434.262
-283.936,434.724
-284.294,435.185
-284.653,435.647
-285.012,436.109
-285.37,436.57
-285.729,437.032
-286.087,437.494
-286.446,437.956
-286.804,438.417
-287.163,438.879
-287.521,439.341
-287.879,439.803
-288.238,440.264
-288.596,440.726
-288.954,441.188
-289.312,441.65
-289.67,442.112
-290.028,442.573
-290.386,443.035
-290.744,443.497
-291.102,443.959
-291.46,444.421
-291.818,444.882
-292.176,445.344
-292.533,445.806
-292.891,446.268
-293.249,446.73
-293.606,447.192
-293.964,447.654
-294.321,448.115
-294.679,448.577
-295.036,449.039
-295.394,449.501
-295.751,449.963
-296.108,450.425
-296.466,450.887
-296.823,451.349
-297.18,451.811
-297.537,452.272
-297.894,452.734
-298.252,453.196
-298.609,453.658
-298.966,454.12
-299.322,454.582
-299.679,455.044
-300.036,455.506
-300.393,455.968
-300.75,456.43
-301.107,456.892
-301.463,457.354
-301.82,457.816
-302.177,458.278
-302.533,458.74
-302.89,459.202
-303.246,459.664
-303.603,460.126
